objectid,cropcatego,island,acreage,st_areashape,st_perimetershape
2713,Macadamia Nuts,Big Island,125.43903072,507630.223463173,3479.31776365554
2714,Macadamia Nuts,Big Island,59.32854011,240092.395273473,3219.52504302461
2715,Diversified Crop,Big Island,100.33114868,406023.081502917,4016.23174090663
2716,Diversified Crop,Big Island,2.5581785,10352.5179023973,594.573047005284
2717,Diversified Crop,Big Island,5.52222359,22347.5020734271,726.075728329993
2718,Diversified Crop,Big Island,1.21111864,4901.19290324585,284.622190667632
2719,Banana,Big Island,14.80398727,59909.2147319076,1679.69432348557
2720,Banana,Big Island,11.57596669,46845.9747837046,1297.41380754998
2721,Diversified Crop,Big Island,3.90561646,15805.3661110256,714.871511906747
2722,Banana,Big Island,3.44658281,13947.7365459015,612.222935733319
2723,Banana,Big Island,2.848821,11528.6976209969,779.509775344207
2724,Diversified Crop,Big Island,4.6251873,18717.3452817676,661.258042484316
2725,Diversified Crop,Big Island,5.49948973,22255.4935315399,588.874028023356
2726,Banana,Big Island,4.57792156,18526.0718678158,622.919675639877
2727,Banana,Big Island,18.12481711,73348.0471608456,1339.54912029309
2728,Diversified Crop,Big Island,13.62626118,55143.1686571216,1205.14974375362
2729,Diversified Crop,Big Island,1.21530298,4918.12452998699,349.732120906124
2730,Banana,Big Island,2.54348373,10293.0471390214,645.251834228301
2731,Banana,Big Island,2.14325314,8673.39687370254,573.204862221165
2732,Banana,Big Island,3.33740583,13505.920799029,696.741367313551
2733,Banana,Big Island,1.58958435,6432.77483107387,360.174205489095
2734,Banana,Big Island,0.94504846,3824.44946898024,309.352722973186
2735,Banana,Big Island,13.26163745,53667.606693615,1708.94835750142
2736,Banana,Big Island,0.3606638,1459.54461899752,156.358405404939
2737,Banana,Big Island,8.31648168,33655.4033725515,1254.50872792997
2738,Banana,Big Island,9.73291466,39387.4469235764,1222.96498628413
2739,Banana,Big Island,8.64288312,34976.2856242218,917.42938451043
2740,Banana,Big Island,7.5976418,30746.3705534852,739.50445771901
2741,Diversified Crop,Big Island,6.6850701,27053.3441969274,992.167230228123
2742,Diversified Crop,Big Island,9.31693178,37704.044850842,1231.70142413164
2743,Diversified Crop,Big Island,11.72142867,47434.6461977394,913.219880742008
2744,Banana,Big Island,5.19267531,21013.8779929725,664.086248085499
2745,Diversified Crop,Big Island,3.43364931,13895.3977877069,682.199599236982
2746,Diversified Crop,Big Island,2.18711626,8850.89268075172,412.578491437631
2747,Diversified Crop,Big Island,11.27666981,45634.7759688851,851.488760803922
2748,Banana,Big Island,3.14739546,12736.9757067102,622.410564235137
2749,Banana,Big Island,1.8684721,7561.39274992783,406.39021679972
2750,Banana,Big Island,11.93004633,48278.864321907,1183.9730507624
2751,Banana,Big Island,11.7490192,47546.2920230526,969.778260674004
2752,Diversified Crop,Big Island,0.84703316,3427.79722173016,235.670518084799
2753,Diversified Crop,Big Island,1.14401964,4629.65527835519,288.351324460178
2754,Diversified Crop,Big Island,12.45767666,50414.0984718451,942.66985287172
2755,Tropical Fruits,Big Island,4.98397143,20169.2941471491,558.47566403641
2756,Diversified Crop,Big Island,5.94366155,24052.9853772186,642.171921530486
2757,Diversified Crop,Big Island,4.11582187,16656.038919454,652.430411264048
2758,Diversified Crop,Big Island,2.69903446,10922.5368406186,632.90121595541
2759,Diversified Crop,Big Island,5.17928849,20959.7023157747,679.833953908925
2760,Tropical Fruits,Big Island,10.39364458,42061.3147755804,886.208718625912
2761,Banana,Big Island,0.46926292,1899.02919065507,324.637350387441
2762,Diversified Crop,Big Island,1.10353083,4465.8031316073,270.214881836626
2763,Diversified Crop,Big Island,3.4810864,14087.3659016089,519.673310287018
2764,Banana,Big Island,3.10820378,12578.3733880311,632.144148493248
2765,Diversified Crop,Big Island,1.85695719,7514.79064426986,446.060032637225
2766,Diversified Crop,Big Island,4.26550967,17261.7960456872,593.466930049671
2767,Tropical Fruits,Big Island,2.7912566,11295.7411821515,527.664629142002
2768,Tropical Fruits,Big Island,2.12832845,8612.98299201773,466.336020649542
2769,Diversified Crop,Big Island,4.94234397,20000.8158413291,643.26477254112
2770,Tropical Fruits,Big Island,5.28562507,21390.0202212843,673.681549487335
2771,Banana,Big Island,2.37015741,9591.63164395214,456.478315694285
2772,Tropical Fruits,Big Island,2.76936878,11207.1593235886,433.913680569332
2773,Tropical Fruits,Big Island,2.35152075,9516.19527264262,419.465086025202
2774,Tropical Fruits,Big Island,6.78312055,27450.1339698432,779.225659674137
2775,Tropical Fruits,Big Island,1.53757447,6222.30527871491,335.431732568103
2776,Banana,Big Island,0.98525243,3987.14800736523,322.865084937936
2777,Banana,Big Island,1.99674647,8080.49096241987,460.044453362592
2778,Banana,Big Island,0.60547588,2450.25295987846,253.748042263057
2779,Tropical Fruits,Big Island,0.81800526,3310.32474806128,285.249263491095
2780,Diversified Crop,Big Island,4.73425808,19158.7295801469,567.707458828112
2781,Banana,Big Island,0.88880313,3596.83269044544,358.205510751723
2782,Diversified Crop,Big Island,15.36576646,62182.6279052709,1050.41431727251
2783,Diversified Crop,Big Island,3.66054098,14813.5848278002,577.058591413162
2784,Diversified Crop,Big Island,2.52050435,10200.0455953448,475.69953138123
2785,Diversified Crop,Big Island,1.36417629,5520.58381989543,388.953127680971
2786,Diversified Crop,Big Island,35.9963165,145671.017326724,2706.83429872285
2787,Diversified Crop,Big Island,68.98308192,279162.917273364,4644.25758941986
2788,Diversified Crop,Big Island,9.58047214,38770.5621852809,1262.45078731245
2789,Diversified Crop,Big Island,18.09576363,73230.5197000881,1712.68123001919
2790,Banana,Big Island,5.52029098,22339.6832680121,922.548884319297
2791,Diversified Crop,Big Island,3.81800553,15450.8234516717,716.73248347462
2792,Banana,Big Island,9.49076361,38407.5123909243,1009.89994077492
2793,Flowers / Foliage / Landscape,Big Island,1.36334428,5517.21730337104,336.580477778208
2794,Flowers / Foliage / Landscape,Big Island,1.04205363,4217.01531482036,266.269811598232
2795,Tropical Fruits,Big Island,28.12257313,113807.29170216,1609.38037937142
2796,Tropical Fruits,Big Island,15.40601712,62345.5344722777,1901.43362095409
2797,Diversified Crop,Big Island,21.18704875,85740.4227168047,1242.37212285355
2798,Flowers / Foliage / Landscape,Big Island,5.25153876,21252.0937490233,601.063177743099
2799,Diversified Crop,Big Island,2.32283106,9400.1033659029,483.141244850149
2800,Tropical Fruits,Big Island,4.12508127,16693.5120711025,576.613265678829
2801,Tropical Fruits,Big Island,8.65024476,35006.0852493109,1219.18591431248
2802,Tropical Fruits,Big Island,9.39376609,38014.9911851222,839.530538257526
2803,Flowers / Foliage / Landscape,Big Island,3.31044315,13396.815611882,620.073643778436
2804,Flowers / Foliage / Landscape,Big Island,3.02384246,12236.9922652191,549.81127037338
2805,Diversified Crop,Big Island,16.7958385,67969.9272589294,1759.60001809407
2806,Diversified Crop,Big Island,7.83966406,31725.8037555617,735.037338871214
2807,Diversified Crop,Big Island,23.84522049,96497.6405465285,1299.75388879111
2808,Diversified Crop,Big Island,3.6170707,14637.6883215047,554.08668190198
2809,Diversified Crop,Big Island,8.83949367,35771.9666534821,888.598488447661
2810,Diversified Crop,Big Island,4.13224424,16722.5021521846,595.366387565527
2811,Banana,Big Island,12.43983607,50341.9411139433,1574.19386520052
2812,Diversified Crop,Big Island,31.93486865,129235.088383433,1924.0693810017
2813,Banana,Big Island,3.89640656,15768.1039902666,522.594274490607
2814,Diversified Crop,Big Island,13.20445728,53436.229932974,1128.30961727811
2815,Banana,Big Island,8.5642445,34658.0775755181,1121.12378572385
2816,Tropical Fruits,Big Island,4.8731359,19720.7518399434,592.717848423812
2817,Tropical Fruits,Big Island,1.43662425,5813.78066407835,421.351134973071
2818,Tropical Fruits,Big Island,1.85475496,7505.88365920255,633.88200472022
2819,Diversified Crop,Big Island,0.87124181,3525.77131532271,242.758570900413
2820,Tropical Fruits,Big Island,9.44994983,38242.38555474,1128.01662700499
2821,Tropical Fruits,Big Island,5.26753939,21316.8657962981,632.569434680842
2822,Tropical Fruits,Big Island,7.43510594,30088.6461418666,1117.96844825645
2823,Diversified Crop,Big Island,1.90730964,7718.56607566527,402.875358764254
2824,Tropical Fruits,Big Island,5.21532725,21105.5701259902,710.369628856863
2825,Diversified Crop,Big Island,3.52810766,14277.6651086101,705.101783919536
2826,Tropical Fruits,Big Island,14.505092,58699.7176307403,1177.71587901112
2827,Tropical Fruits,Big Island,8.08412608,32715.1111707893,842.178150023209
2828,Tropical Fruits,Big Island,1.68598034,6822.88496890724,395.063044175203
2829,Tropical Fruits,Big Island,10.48768018,42441.8977855871,903.819288676819
2830,Tropical Fruits,Big Island,9.62970757,38969.8399742961,819.137359734323
2831,Diversified Crop,Big Island,7.00810888,28360.6496538627,665.931653105092
2832,Tropical Fruits,Big Island,1.65351736,6691.51226521956,363.203585617215
2833,Tropical Fruits,Big Island,25.2975874,102375.119814749,1675.72123465851
2834,Diversified Crop,Big Island,1.96420925,7948.83101763701,364.820979039137
2835,Tropical Fruits,Big Island,1.67672776,6785.43698091647,435.163622251156
2836,Diversified Crop,Big Island,2.82717847,11441.1195571419,496.806805412001
2837,Diversified Crop,Big Island,1.65427003,6694.55448846369,472.708739308595
2838,Flowers / Foliage / Landscape,Big Island,6.73100747,27239.2722763086,875.454312889994
2839,Tropical Fruits,Big Island,1.83271741,7416.70402042734,380.297454144719
2840,Diversified Crop,Big Island,8.37595584,33896.0948617684,961.092298664184
2841,Tropical Fruits,Big Island,6.83898197,27676.2312781425,716.138432502641
2842,Tropical Fruits,Big Island,39.19767627,158626.544028403,2367.22838599569
2843,Tropical Fruits,Big Island,5.41601836,21917.7317643917,593.015845621949
2844,Tropical Fruits,Big Island,1.58291905,6405.81238385654,463.190564962844
2845,Diversified Crop,Big Island,15.82736093,64050.7283301228,1120.15782675315
2846,Tropical Fruits,Big Island,28.48883401,115289.599594335,1434.87236137297
2847,Diversified Crop,Big Island,2.53106899,10242.8178603206,420.538776703448
2848,Diversified Crop,Big Island,6.49602932,26288.3629826702,722.660603632875
2849,Tropical Fruits,Big Island,6.52414585,26402.1366109292,701.211700612331
2850,Tropical Fruits,Big Island,1.43196645,5794.93006718582,310.635920188747
2851,Tropical Fruits,Big Island,1.76991285,7162.54171031677,366.203760471859
2852,Tropical Fruits,Big Island,5.58785504,22613.120478137,676.753360095812
2853,Banana,Big Island,5.37651125,21757.8545306855,759.430644082563
2854,Flowers / Foliage / Landscape,Big Island,1.53697029,6219.86359082356,329.523702589007
2855,Tropical Fruits,Big Island,5.63324581,22796.8178366607,866.959973834851
2856,Tropical Fruits,Big Island,8.68543166,35148.5091864656,773.248408658082
2857,Diversified Crop,Big Island,7.58675345,30702.3377606297,789.008950064488
2858,Diversified Crop,Big Island,1.84533957,7467.78018113478,364.267108734269
2859,Diversified Crop,Big Island,1.71593945,6944.11819552601,466.169868639945
2860,Diversified Crop,Big Island,8.35408227,33807.586416811,778.617712089262
2861,Flowers / Foliage / Landscape,Big Island,8.61526548,34864.5530274898,833.878665243088
2862,Flowers / Foliage / Landscape,Big Island,8.31560397,33651.8838386538,806.207339333793
2863,Tropical Fruits,Big Island,2.59490287,10501.1449742019,523.600383490238
2864,Flowers / Foliage / Landscape,Big Island,15.69819229,63527.9961136751,1167.90287456299
2865,Flowers / Foliage / Landscape,Big Island,1.71981886,6959.82173546165,338.619143261228
2866,Diversified Crop,Big Island,1.63184828,6603.82307215429,323.197159269138
2867,Diversified Crop,Big Island,9.35899818,37874.3043868602,1039.68443688819
2868,Diversified Crop,Big Island,4.34835261,17597.0665188709,574.782943042432
2869,Diversified Crop,Big Island,2.1809321,8825.87350672892,412.611988345303
2870,Tropical Fruits,Big Island,21.71141544,87862.5045398102,1318.09743512454
2871,Tropical Fruits,Big Island,5.70291482,23078.7610257602,925.415069223453
2872,Flowers / Foliage / Landscape,Big Island,4.32498144,17502.4866329442,594.920885482015
2873,Tropical Fruits,Big Island,8.6172596,34872.6276725893,851.878447694634
2874,Diversified Crop,Big Island,1.91149392,7735.50412942202,400.02625539307
2875,Tropical Fruits,Big Island,3.69963694,14971.8092547564,600.31503366384
2876,Flowers / Foliage / Landscape,Big Island,9.59815474,38842.1471086285,835.119030515738
2877,Tropical Fruits,Big Island,10.16472556,41134.9767536881,871.669622172111
2878,Tropical Fruits,Big Island,3.26556432,13215.2077369795,466.078658990129
2879,Diversified Crop,Big Island,1.07874612,4365.50281905491,278.872929086888
2880,Tropical Fruits,Big Island,1.38938856,5622.630480418,292.61096958372
2881,Flowers / Foliage / Landscape,Big Island,2.17286359,8793.21594890032,410.919209740432
2882,Tropical Fruits,Big Island,8.10007791,32779.7018958278,832.338184850923
2883,Tropical Fruits,Big Island,2.84657939,11519.6520613014,667.786966349918
2884,Tropical Fruits,Big Island,5.0983448,20632.1771582645,665.781309947263
2885,Tropical Fruits,Big Island,13.81399016,55902.9799879929,1215.24181390542
2886,Tropical Fruits,Big Island,14.19311939,57437.2325572096,1052.44786624757
2887,Tropical Fruits,Big Island,8.30267943,33599.610675935,1077.77529523761
2888,Flowers / Foliage / Landscape,Big Island,15.42831833,62435.906698094,1162.31162586158
2889,Macadamia Nuts,Big Island,1.03256084,4178.60269724014,275.039533835659
2890,Diversified Crop,Big Island,13.53943731,54791.9036115525,1121.91282011632
2891,Diversified Crop,Big Island,12.13941161,49126.2468367182,1479.66318194257
2892,Diversified Crop,Big Island,5.52868406,22373.682688354,592.950994119215
2893,Diversified Crop,Big Island,1.54300125,6244.27202604816,364.690682959437
2894,Tropical Fruits,Big Island,8.08034162,32699.2221701533,785.677117872652
2895,Flowers / Foliage / Landscape,Big Island,6.31718049,25564.1690467275,827.312553594553
2896,Tropical Fruits,Big Island,1.44040111,5828.97344621306,306.775951235968
2897,Flowers / Foliage / Landscape,Big Island,4.50691153,18238.4327333844,546.31312942802
2898,Tropical Fruits,Big Island,1.09671785,4438.16858215729,283.212807548609
2899,Flowers / Foliage / Landscape,Big Island,5.44931245,22052.3273667998,640.932605124832
2900,Flowers / Foliage / Landscape,Big Island,24.8412868,100527.940369116,1344.82650436681
2901,Flowers / Foliage / Landscape,Big Island,3.17645537,12854.5145261086,482.767788894347
2902,Flowers / Foliage / Landscape,Big Island,0.99171436,4013.27920035876,250.004118965488
2903,Flowers / Foliage / Landscape,Big Island,1.59995917,6474.73065514917,328.934360125033
2904,Flowers / Foliage / Landscape,Big Island,5.67193689,22953.2549028883,610.424399739321
2905,Diversified Crop,Big Island,9.33311747,37769.3516197997,882.553119186879
2906,Aquaculture,Big Island,1.86159327,7533.4299987746,439.030491364835
2907,Aquaculture,Big Island,1.48772936,6020.49756556561,334.169111799267
2908,Flowers / Foliage / Landscape,Big Island,1.84528596,7467.45200288825,453.150629352018
2909,Flowers / Foliage / Landscape,Big Island,1.30235679,5270.39395342292,298.316029725712
2910,Macadamia Nuts,Big Island,24.44315286,98917.4317451186,1867.9579319165
2911,Macadamia Nuts,Big Island,9.45127657,38247.7723873016,844.085733856741
2912,Flowers / Foliage / Landscape,Big Island,9.28908939,37591.4297784962,814.72529810518
2913,Tropical Fruits,Big Island,9.22576603,37335.1668112609,943.520515916829
2914,Tropical Fruits,Big Island,1.21592995,4920.67345791761,290.441395191909
2915,Diversified Crop,Big Island,5.77740848,23380.2156594795,613.230239952844
2916,Diversified Crop,Big Island,1.94540095,7872.7131151541,361.47519485897
2917,Flowers / Foliage / Landscape,Big Island,3.43005387,13880.8634530795,472.108082187875
2918,Tropical Fruits,Big Island,5.7941144,23447.8355362387,626.406408468378
2919,Flowers / Foliage / Landscape,Big Island,1.99137895,8058.78647028495,446.303382053883
2920,Tropical Fruits,Big Island,1.19612036,4840.50083397844,300.473932454746
2921,Tropical Fruits,Big Island,3.57500632,14467.4521987014,546.807946141088
2922,Tropical Fruits,Big Island,4.01345234,16241.772190459,588.780959356664
2923,Flowers / Foliage / Landscape,Big Island,4.64117655,18782.0777309299,603.459659201905
2924,Tropical Fruits,Big Island,11.63427983,47082.0380149237,1179.35158187868
2925,Tropical Fruits,Big Island,2.07158551,8383.37172677511,381.762559084311
2926,Tropical Fruits,Big Island,4.51792457,18283.2988146839,543.592382487682
2927,Tropical Fruits,Big Island,9.54028724,38607.9761571127,787.188544541067
2928,Tropical Fruits,Big Island,4.86283691,19679.1263352456,822.410648913832
2929,Tropical Fruits,Big Island,4.48167292,18136.5948351816,621.244559972791
2930,Flowers / Foliage / Landscape,Big Island,2.94520731,11918.7644181742,476.089235902905
2931,Diversified Crop,Big Island,3.07492658,12443.7151942507,513.791947386105
2932,Macadamia Nuts,Big Island,5.35142931,21656.3461255245,587.989947384714
2933,Flowers / Foliage / Landscape,Big Island,1.45568059,5890.89585401081,362.373317376843
2934,Flowers / Foliage / Landscape,Big Island,15.32471358,62016.5513615384,1025.25089674853
2935,Flowers / Foliage / Landscape,Big Island,9.73868641,39410.8349682523,836.048071751315
2936,Flowers / Foliage / Landscape,Big Island,2.89525777,11716.6264235274,483.538861913258
2937,Flowers / Foliage / Landscape,Big Island,17.7913969,71998.8201331694,1064.27941779827
2938,Papaya,Big Island,139.63766873,565090.076451255,3148.05488912253
2939,Diversified Crop,Big Island,1.23896563,5013.88281742366,295.720694761979
2940,Flowers / Foliage / Landscape,Big Island,6.21575189,25154.1151581467,727.812602284244
2941,Tropical Fruits,Big Island,4.56448968,18471.7307358716,567.78776737572
2942,Macadamia Nuts,Big Island,15.68168796,63461.0982634596,1289.10017102294
2943,Flowers / Foliage / Landscape,Big Island,10.97373518,44408.7890525444,864.857084698267
2944,Flowers / Foliage / Landscape,Big Island,1.61618006,6540.39783934271,328.395409271727
2945,Flowers / Foliage / Landscape,Big Island,1.41266781,5716.81919815024,323.40727463054
2946,Flowers / Foliage / Landscape,Big Island,1.03299351,4180.34554525906,257.828245909821
2947,Diversified Crop,Big Island,3.78078881,15300.2854990518,640.482622759854
2948,Tropical Fruits,Big Island,8.27996373,33507.7612151711,718.892532012607
2949,Diversified Crop,Big Island,7.33850013,29697.7703092644,701.850172443967
2950,Tropical Fruits,Big Island,13.04731481,52800.428658079,1001.06779173432
2951,Tropical Fruits,Big Island,2.73418789,11064.8232471016,741.279103343776
2952,Diversified Crop,Big Island,13.59975509,55035.9737095561,1053.52815779969
2953,Tropical Fruits,Big Island,19.72848386,79837.9580917501,1572.22038209157
2954,Diversified Crop,Big Island,2.84236682,11502.614027128,591.787035947501
2955,Diversified Crop,Big Island,1.610408,6517.04268141699,349.984924813518
2956,Diversified Crop,Big Island,0.48363743,1957.19734644884,174.647795291904
2957,Flowers / Foliage / Landscape,Big Island,0.73436247,2971.84016166363,252.696625840954
2958,Diversified Crop,Big Island,6.81187769,27566.5000085387,821.78268341753
2959,Diversified Crop,Big Island,4.05080355,16392.9048069548,667.034353511608
2960,Diversified Crop,Big Island,4.35168429,17610.5094143614,625.753994698784
2961,Tropical Fruits,Big Island,3.44836769,13954.9507717527,629.341669965963
2962,Coffee,Big Island,0.9038194,3657.63002034206,266.798247981538
2963,Coffee,Big Island,1.98506347,8033.2800879514,461.930172416174
2964,Macadamia Nuts,Big Island,3.50045935,14165.8952093649,499.919053528605
2965,Macadamia Nuts,Big Island,1.88289727,7619.83715190992,351.805940078718
2966,Coffee,Big Island,4.71716491,19089.7344747789,765.408601526576
2967,Coffee,Big Island,3.25305065,13164.6574682942,631.439074435879
2968,Coffee,Big Island,1.46946562,5946.72646508366,315.059935949523
2969,Macadamia Nuts,Big Island,0.4776927,1933.15635757223,176.278622254725
2970,Macadamia Nuts,Big Island,0.60094695,2431.95030148842,211.853509123486
2971,Macadamia Nuts,Big Island,0.64402635,2606.28833730307,210.385218171413
2972,Coffee,Big Island,1.07648447,4356.38729224397,264.177900509655
2973,Coffee,Big Island,0.5381884,2177.97494963773,187.736709841803
2974,Coffee,Big Island,0.50254897,2033.74493233206,210.136254350003
2975,Coffee,Big Island,0.71113,2877.84486118748,294.1763019343
2976,Coffee,Big Island,1.36395284,5519.72978923859,327.038725531018
2977,Coffee,Big Island,0.28887486,1169.03450853689,150.184415206707
2978,Coffee,Big Island,0.98826087,3999.35450781139,293.139596472423
2979,Coffee,Big Island,10.85310711,43921.0508736944,1004.39908991783
2980,Coffee,Big Island,3.76127128,15221.3555471497,755.704475057606
2981,Coffee,Big Island,1.29520725,5241.5295588096,349.944747683646
2982,Coffee,Big Island,1.21099551,4900.73823426672,275.366882086628
2983,Coffee,Big Island,2.43073815,9836.86952809252,493.918696552121
2984,Coffee,Big Island,0.67165872,2718.11211906458,194.020476489737
2985,Coffee,Big Island,0.90407727,3658.67773651842,255.987648396802
2986,Coffee,Big Island,0.44636782,1806.3897838812,178.730830831758
2987,Coffee,Big Island,5.24048158,21207.5140692553,627.674670056607
2988,Macadamia Nuts,Big Island,9.33352927,37771.5285565595,947.810192585414
2989,Coffee,Big Island,2.66131638,10769.9850064793,651.76244970942
2990,Coffee,Big Island,1.24437085,5035.80276226988,359.493602751028
2991,Coffee,Big Island,3.62434101,14667.2136171783,847.101397342926
2992,Coffee,Big Island,0.76652776,3102.03545919459,259.075358158897
2993,Coffee,Big Island,9.08032454,36746.8320573909,852.071119117587
2994,Macadamia Nuts,Big Island,1.76432506,7139.98062726627,346.577915471795
2995,Coffee,Big Island,3.77780682,15288.2642857233,670.705690995311
2996,Coffee,Big Island,33.2845257,134697.970439992,2029.77862963768
2997,Coffee,Big Island,114.32278731,462648.825047912,5326.78516430026
2998,Coffee,Big Island,29.06423225,117619.043803348,1447.24778735587
2999,Coffee,Big Island,22.58021022,91379.0159309141,1458.14405177696
3000,Coffee,Big Island,0.74812045,3027.54271770119,229.816292741859
3001,Coffee,Big Island,2.26873778,9181.26414859605,399.042159275393
3002,Coffee,Big Island,0.66917791,2708.07051083331,269.849292024635
3003,Coffee,Big Island,0.30247675,1224.08014907303,138.246186071138
3004,Coffee,Big Island,8.36252809,33841.9828042399,918.546555563179
3005,Coffee,Big Island,7.83585304,31710.5924995031,1019.70722113133
3006,Coffee,Big Island,0.67571816,2734.54156211887,232.064091039212
3007,Coffee,Big Island,7.02802591,28441.4355716544,848.525482753023
3008,Macadamia Nuts,Big Island,14.42013896,58356.2910969864,1195.7658858346
3009,Coffee,Big Island,12.0608311,48808.4263812333,1030.9329978945
3010,Coffee,Big Island,1.59929529,6472.11589882349,435.598909020132
3011,Coffee,Big Island,0.37302055,1509.56054828346,162.066202610053
3012,Coffee,Big Island,1.30063575,5263.48326511322,420.50999908643
3013,Coffee,Big Island,12.3951157,50161.2270172298,1166.66563044462
3014,Macadamia Nuts,Big Island,1.27862283,5174.40129761347,306.577024011184
3015,Coffee,Big Island,2.11905645,8575.51703534965,390.294237685782
3016,Coffee,Big Island,5.44206269,22023.2557969281,827.86998323506
3017,Coffee,Big Island,0.95585214,3868.19705356311,262.08675242306
3018,Macadamia Nuts,Big Island,1.28541179,5201.87962408501,300.036050355257
3019,Coffee,Big Island,13.49974621,54631.5666476092,1503.15867559401
3020,Macadamia Nuts,Big Island,4.6186685,18691.0977273871,751.130512779508
3021,Diversified Crop,Big Island,0.25222588,1020.7217864439,128.756947250441
3022,Coffee,Big Island,1.24114313,5022.72926149032,287.552588133733
3023,Macadamia Nuts,Big Island,7.23321422,29271.788463755,718.938473341392
3024,Macadamia Nuts,Big Island,3.66375412,14826.7007754741,560.061583740894
3025,Macadamia Nuts,Big Island,1.61897699,6551.76065166779,427.341390910565
3026,Coffee,Big Island,41.17037357,166610.630721533,2017.32234312457
3027,Diversified Crop,Big Island,2.12737506,8609.1749430581,439.293756757709
3028,Coffee,Big Island,5.18038092,20964.2605313413,679.486937987941
3029,Coffee,Big Island,10.54157054,42660.2089535452,913.787487626163
3030,Coffee,Big Island,0.31477317,1273.84014080073,143.917402645735
3031,Coffee,Big Island,6.2509576,25296.721391677,1012.86615189247
3032,Coffee,Big Island,8.21086837,33228.2089780747,855.690337090866
3033,Coffee,Big Island,1.47013445,5949.42624282238,374.503130122548
3034,Macadamia Nuts,Big Island,5.04312792,20408.8122591893,643.159621276653
3035,Coffee,Big Island,3.28334704,13287.2615079028,750.32613993603
3036,Macadamia Nuts,Big Island,36.95848744,149565.709465559,3152.98287456616
3037,Coffee,Big Island,2.98969846,12098.8805218216,474.510306080003
3038,Coffee,Big Island,5.18095941,20966.6003975249,706.703066071671
3039,Coffee,Big Island,2.17984818,8821.53434752709,388.883024240644
3040,Coffee,Big Island,0.54425263,2202.51463403939,201.296178223446
3041,Coffee,Big Island,0.30046122,1215.92637137661,145.524339748994
3042,Coffee,Big Island,4.76462209,19281.7245125289,686.05510016943
3043,Coffee,Big Island,1.49124465,6034.84607044825,304.129102155331
3044,Coffee,Big Island,2.59976651,10520.8701582062,430.455840288938
3045,Macadamia Nuts,Big Island,0.86000166,3480.29487151069,239.338271863333
3046,Macadamia Nuts,Big Island,3.21036874,12991.8806231606,546.127083121713
3047,Coffee,Big Island,1.14642934,4639.42520005487,318.845806718498
3048,Coffee,Big Island,1.01389352,4103.0739268352,283.525146318786
3049,Coffee,Big Island,120.17979327,486349.781051041,3807.06717090775
3050,Coffee,Big Island,5.13340518,20774.1298314875,584.913785208139
3051,Diversified Crop,Big Island,5.33907818,21606.4737227244,624.321149212368
3052,Coffee,Big Island,3.86476543,15640.1524129105,531.200715871117
3053,Macadamia Nuts,Big Island,2.41712919,9781.77449787893,437.966064828937
3054,Macadamia Nuts,Big Island,6.8012519,27523.6883779181,1141.20990113159
3055,Macadamia Nuts,Big Island,11.69695051,47335.8613431279,1686.99000755752
3056,Macadamia Nuts,Big Island,2.87234359,11623.9508694911,491.780852772518
3057,Coffee,Big Island,6.22421308,25188.4925291738,1204.24122751412
3058,Coffee,Big Island,4.21260447,17047.8112755635,549.797568981143
3059,Coffee,Big Island,3.92052657,15865.8157057917,753.2663335768
3060,Coffee,Big Island,22.46365573,90907.229912106,2653.92993029558
3061,Coffee,Big Island,13.0800355,52933.0509793288,1129.59372637764
3062,Macadamia Nuts,Big Island,1.10931511,4489.24140518464,285.43321812147
3063,Coffee,Big Island,4.8608582,19671.198677978,685.099812266437
3064,Coffee,Big Island,1.54181937,6239.53018224324,337.507174131321
3065,Coffee,Big Island,3.68269173,14903.3364590333,585.551043005478
3066,Coffee,Big Island,0.91986909,3722.58146053102,233.709514149557
3067,Coffee,Big Island,1.10841448,4485.60010181354,391.54459873083
3068,Macadamia Nuts,Big Island,33.26332307,134611.951042708,1788.71379371386
3069,Coffee,Big Island,5.35312252,21663.2775971898,923.501985414363
3070,Coffee,Big Island,7.96000145,32212.910806617,883.880250674177
3071,Coffee,Big Island,2.83604304,11477.0311741918,502.569139834242
3072,Coffee,Big Island,5.69644933,23052.6414596355,998.815267879207
3073,Coffee,Big Island,5.25703808,21274.4330583048,722.859900669676
3074,Coffee,Big Island,0.99621885,4031.54533410262,287.921653112229
3075,Coffee,Big Island,16.72355632,67677.6937042788,1209.64860514208
3076,Macadamia Nuts,Big Island,2.97743021,12049.2037307306,470.578584430111
3077,Coffee,Big Island,5.5728487,22552.4709995537,827.014349289788
3078,Macadamia Nuts,Big Island,2.32212885,9397.30484652372,442.227401450313
3079,Diversified Crop,Big Island,2.57987318,10440.1914533704,400.206312394057
3080,Diversified Crop,Big Island,2.0751968,8397.8634496523,387.186829621253
3081,Macadamia Nuts,Big Island,15.67065154,63415.6787203398,1173.42753535798
3082,Coffee,Big Island,2.79426457,11307.7740638242,497.13726320561
3083,Diversified Crop,Big Island,2.63735233,10672.7776064885,473.235331512171
3084,Coffee,Big Island,13.61262163,55087.239301381,1118.32577902464
3085,Coffee,Big Island,5.45485458,22074.5725344049,952.29976089151
3086,Coffee,Big Island,1.02392712,4143.60340497897,300.0564740016
3087,Coffee,Big Island,1.34757667,5453.34206947192,350.261167215195
3088,Macadamia Nuts,Big Island,3.30141381,13360.0754975616,512.15655191529
